filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
785_028.jpg,5954.333333,0.495777778,5.046,756_088.jpg,779_014.jpg,626_094.jpg,914_181821361302_9.JPG,670_080.jpg,712_042.jpg,779_022.jpg,621_034.jpg,614_021.jpg,777_035.jpg
144_409e244796e49876.jpg,962.2222222,0.079768519,4.996,114_202c92449ee9edb1.jpg,144_90cdf3a4d0c49c0d.jpg,58_07ce2fe147dd7e56.jpg,58_ec0d494a00e56d10.jpg,166_a9f4bd4c3a70bbdb.jpg,43_919923d9cffcbc49.jpg,43_6be35991ba4093df.jpg,166_7ec364d29d55f9dd.jpg,157_3332bc11ebf506f4.jpg,717_046.jpg
215_b019a53d8080e1020466174c9fe9e60b.jpg,60.11111111,0.004592593,5.013,215_b9b47740eb1bd33e235b0b2f39730dd8.jpg,222_34f437eb8e3e48fe994793789626d69f.jpg,216_d26b045332af040f411367b4492a337f.jpg,218_2ec3aeaaed504633df8d98cc08ac497b.jpg,221_e6c319fa978745d0dba249c6e389e1c4.jpg,222_9f456339e7644e2ec879d19028641d65.jpg,222_f29824777ae3477c529ecc698b803e3b.jpg,218_18031488e36ef6e36d6f611c08472906.jpg,222_1082bdb2840b3400fe93aa7ea39f69ac.jpg,212_77ae59a70273ce1190f18c124ecef1dd.jpg
748_066.jpg,4360.555556,0.362962963,5.127,667_054.jpg,665_033.jpg,661_003.jpg,652_003.jpg,740_091.jpg,661_010.jpg,772_072.jpg,667_035.jpg,783_070.jpg,725_017.jpg
1041_nm0001807_rm3484069376_1933-12-19_2012.jpg,1670.444444,0.138787037,5.59,1083_nm0289656_rm3899113728_1968-3-14_2014.jpg,1172_nm0327779_rm3376132352_1979-6-30_2005.jpg,1152_nm1822659_rm2422120960_1994-12-17_2013.jpg,1043_nm0000132_rm1862464256_1979-4-12_2011.jpg,1160_nm0876958_rm3791421952_1965-5-17_2009.jpg,1101_nm0558182_rm1686874368_1970-3-25_2010.jpg,1180_nm1199888_rm3732338432_1996-2-17_2010.jpg,1124_nm0917962_rm655686656_1977-6-5_2014.jpg,1154_nm0001733_rm458136064_1963-11-21_2006.jpg,1008_nm1773268_rm1673565696_1976-0-0_2008.jpg
1140_nm1083271_rm1011583488_1986-5-16_2009.jpg,4034.333333,0.335777778,4.979,1094_nm0005394_rm4226914560_1968-2-22_2006.jpg,1162_nm0000099_rm1157689856_1968-4-8_2015.jpg,491_sketch_20.JPEG,524_sketch_21.JPEG,1116_nm0663469_rm2916130816_1977-7-15_2011.jpg,1152_nm1822659_rm2306262272_1994-12-17_2014.jpg,1152_nm1822659_rm107463936_1994-12-17_2014.jpg,1164_nm0711118_rm2696972032_1948-6-19_2010.jpg,1043_nm0000132_rm774806016_1979-4-12_2007.jpg,533_sketch_2.JPEG
894_171815862475_0.JPG,4409.111111,0.367009259,5.072,842_121703273343_3.JPG,858_131485035714_1.JPG,894_171815862475_4.JPG,780_015.jpg,842_121703273343_8.JPG,805_111444596071_1.JPG,627_024.jpg,882_151749456422_9.JPG,818_111725969927_5.JPG,847_121720939573_7.JPG
54_c66d7a50bb5426b0.jpg,2545.333333,0.211694444,5.008,75_302e832d954dfb0a.jpg,173_4ebb384e0c90d352.jpg,673_057.jpg,1024_nm0001608_rm1517590784_1970-4-4_2005.jpg,995_271944396243_7.JPG,505_sketch_11.JPEG,54_b0021fe6543709e8.jpg,54_5ac729c2552025ff.jpg,54_61742dc3523980fa.jpg,173_9edc09c0f8506bab.jpg
964_252021663072_6.JPG,4744.666667,0.394972222,5.007,864_131571402838_2.JPG,671_077.jpg,864_131571402838_8.JPG,864_131571402838_10.JPG,133_8d109f8519ce34d3.jpg,964_252021663072_8.JPG,864_131571402838_4.JPG,878_151640054786_1.JPG,874_151347443990_8.JPG,969_252044831389_9.JPG
1154_nm0001733_rm2202573568_1963-11-21_2008.jpg,2947.666667,0.245222222,5.245,1071_nm1998498_rm2334764544_1984-3-30_2012.jpg,1154_nm0001733_rm2745013248_1963-11-21_2004.jpg,1145_nm1388927_rm1970523136_1993-5-14_2012.jpg,1123_nm0513964_rm2589900288_1967-9-23_2011.jpg,1103_nm0281212_rm1220187904_1964-6-10_2008.jpg,1100_nm1291934_rm773688832_1970-12-9_2002.jpg,1148_nm0005195_rm1494457088_1976-4-17_2002.jpg,1129_nm3442405_rm1518060288_1983-6-6_2013.jpg,1119_nm0372176_rm1952749824_1973-10-3_2008.jpg,1166_nm1592225_rm4122188544_1984-7-11_2008.jpg
