,filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
0,871_141743666518_2.JPG,16.0,0.0009166666666666666,3.984,516_sketch_22.JPEG,827_111747850446_2.JPG,827_111747850446_0.JPG,871_141743666518_8.JPG,871_141743666518_3.JPG,871_141743666518_10.JPG,907_181783939689_2.JPG,980_261932429814_8.JPG,871_141743666518_1.JPG,907_181783939689_1.JPG
0,905_181722576502_5.JPG,524.4444444444445,0.043287037037037034,4.377,940_221726139333_9.JPG,791_014.jpg,433_sketch_34.JPEG,659_079.jpg,443_sketch_0.JPEG,336_d88051b445c1f4df40457c53f3438ae0.jpg,625_005.jpg,841_121697860220_9.JPG,446_sketch_6.JPEG,835_121606980099_6.JPG
0,1118_nm2501633_rm287354112_1986-5-13_2012.jpg,1165.2222222222222,0.09668518518518518,4.617,1132_nm3586035_rm356491264_1997-4-15_2011.jpg,1078_nm0001376_rm2266152704_1953-3-16_2011.jpg,1035_nm0408309_rm2531243008_1952-7-15_2011.jpg,1070_nm1694302_rm1039443968_1976-1-26_2012.jpg,1143_nm0685856_rm3699546880_1981-4-10_2003.jpg,1123_nm0513964_rm2573123072_1967-9-23_2011.jpg,1148_nm0005195_rm1477679872_1976-4-17_2002.jpg,1148_nm0005195_rm3376001280_1976-4-17_2012.jpg,1109_nm1225628_rm2390986240_1982-4-24_2009.jpg,1129_nm3442405_rm2175321088_1983-6-6_2013.jpg
0,1078_nm0001376_rm1153217792_1953-3-16_2012.jpg,516.3333333333334,0.042611111111111113,4.774,1104_nm0935395_rm1106631424_1977-12-17_2010.jpg,1104_nm0935395_rm847037184_1977-12-17_2013.jpg,1078_nm0001376_rm2292315136_1953-3-16_2015.jpg,1016_nm0004266_rm3512045312_1982-11-12_2010.jpg,1072_nm0005476_rm2868760320_1974-7-30_2014.jpg,1149_nm0491259_rm1051915264_1983-2-21_2015.jpg,1007_nm1111968_rm3160381440_1982-5-28_2007.jpg,1122_nm0249046_rm1007470080_1966-5-21_2014.jpg,1160_nm0876958_rm2431175680_1965-5-17_2014.jpg,1045_nm3158974_rm2612756480_1988-6-12_2010.jpg
0,33_ef1a0c51f5c888ea.jpg,917.6666666666666,0.07605555555555556,4.416,33_4c6a2a3661337e26.jpg,138_6c0fad2a9ce79850.jpg,794_019.jpg,549_sketch_21.JPEG,259_ed75aa7a8304c23077e2950a6409eab4.jpg,69_ac82f06e5caa05f2.jpg,549_sketch_0.JPEG,131_8572eb037141d3d7.jpg,179_5a6b6e944786ef64.jpg,144_61034074a7cd5977.jpg
0,203_7339880e7fac4b5c1498354043a79348.jpg,226.88888888888889,0.01849074074074074,4.872,808_111529435001_0.JPG,808_111529435001_1.JPG,808_111529435001_10.JPG,203_9e2958027c718e7ca1a90306e5a837e3.jpg,203_9d2fa5f97267cf708b7effe8c1794086.jpg,201_8f1be28665c006b166c4e57ab9673f27.jpg,808_111529435001_5.JPG,206_e4e2684e737ea05103890513171e738d.jpg,203_13e00a6606c340ab852db515fb277ec6.jpg,205_f46bee74854a89a425a28c061903d7eb.jpg
0,754_028.jpg,211.44444444444446,0.017203703703703704,4.363,755_125.jpg,754_096.jpg,754_008.jpg,754_104.jpg,755_104.jpg,754_109.jpg,755_106.jpg,754_098.jpg,755_005.jpg,754_007.jpg
0,164_34bd84115378dade.jpg,1034.111111111111,0.08575925925925926,4.205,164_36f95154669d97ab.jpg,1015_nm0725200_rm2255457024_1966-10-28_2009.jpg,1177_nm0906547_rm1556781056_1973-7-22_2005.jpg,193_92c44467e1a1be26.jpg,1144_nm1218924_rm1586806528_1978-8-19_2011.jpg,1138_nm0001884_rm1049539072_1929-4-10_2011.jpg,1143_nm0685856_rm2192608768_1981-4-10_2010.jpg,1093_nm0001111_rm698661632_1969-10-8_2010.jpg,1001_nm0118568_rm908588288_1978-2-9_2014.jpg,1130_nm0796117_rm2007469056_1970-8-6_2004.jpg
0,827_111747850446_4.JPG,29.11111111111111,0.0020092592592592592,4.295,827_111747850446_6.JPG,871_141743666518_7.JPG,907_181783939689_8.JPG,848_121724714100_0.JPG,848_121724714100_1.JPG,827_111747850446_1.JPG,871_141743666518_1.JPG,996_271951045748_6.JPG,907_181783939689_1.JPG,907_181783939689_9.JPG
0,986_271617134922_6.JPG,3278.4444444444443,0.27278703703703705,4.032,590_sketch_32.JPEG,520_sketch_22.JPEG,456_sketch_26.JPEG,885_161766042991_1.JPG,922_191534633937_6.JPG,85_a74bb6dcf6f880d0.jpg,885_161766042991_2.JPG,578_sketch_32.JPEG,786_016.jpg,986_271617134922_10.JPG
0,90_49d8fa423fddadd4.jpg,1538.0,0.12775,4.26,767_085.jpg,788_141.jpg,706_108.jpg,660_080.jpg,705_069.jpg,464_sketch_19.JPEG,446_sketch_6.JPEG,824_111735135480_6.JPG,525_sketch_22.JPEG,443_sketch_50.JPEG
