filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
185_137ee89d35d26746.jpg,120.5555556,0.00962963,8.073,62_1dd7efadd35676e9.jpg,710_030.jpg,734_034.jpg,723_122.jpg,788_079.jpg,787_103.jpg,134_b4aedbd7e78de775.jpg,118_42f75fc2d223f41b.jpg,813_111713573819_4.JPG,118_b072ea05f1656e2c.jpg
486_sketch_24.JPEG,1816.777778,0.150981481,6.016,574_sketch_34.JPEG,976_261825531277_8.JPG,402_sketch_29.JPEG,510_sketch_29.JPEG,504_sketch_0.JPEG,510_sketch_22.JPEG,537_sketch_34.JPEG,495_sketch_0.JPEG,442_sketch_21.JPEG,976_261825531277_5.JPG
317_b65f0c2210018528ad4c1d60c2f788b8.jpg,129,0.010333333,6.131,320_90ac9a482b741329fc08e91ca70e5425.jpg,316_e8cffbe4badfb4208b31949ed923143d.jpg,309_2eca82accd4569d9a53859294e66e90e.jpg,316_ab88a4f1d07449940bfef711f31d00d6.jpg,312_a373ab4d3e40ef64dc80f3df3d42cc16.jpg,321_e3469191adfb5b60e1afd34077249995.jpg,321_8dc3cfe90ed59b31ee36479a4189e79e.jpg,317_dc076b5062ea3745b411dee3cba9d735.jpg,320_41bb2e651d2858f98d829e7c0986db9a.jpg,321_cb734eae924a2bfe30e5d3061a74120d.jpg
435_sketch_22.JPEG,501.1111111,0.041342593,6.495,435_sketch_26.JPEG,435_sketch_34.JPEG,435_sketch_21.JPEG,435_sketch_6.JPEG,435_sketch_32.JPEG,435_sketch_18.JPEG,477_sketch_29.JPEG,467_sketch_22.JPEG,448_sketch_12.JPEG,425_sketch_21.JPEG
876_151482166428_6.JPG,1030,0.085416667,5.793,958_251740659957_0.JPG,843_121711864319_11.JPG,806_111505138394_8.JPG,958_251740659957_8.JPG,889_171175031421_5.JPG,843_121711864319_7.JPG,668_119.jpg,777_035.jpg,822_111733872207_7.JPG,889_171175031421_9.JPG
111_059a86b7925209f1.jpg,79.44444444,0.006203704,6.161,46_7982f5d08d7255d2.jpg,15_9eecf426bed77dbf.jpg,324_19f3d868a240d492f8fd18010eeecaa8.jpg,164_cb05df795555923d.jpg,115_ccbe45a18b3d1972.jpg,46_d73306b6d66c0a02.jpg,83_0544d537aab1a5df.jpg,115_bb2c267b557d4913.jpg,69_8226f518ee96a9af.jpg,190_8cc73fa1fc3eedd9.jpg
402_sketch_26.JPEG,2353.111111,0.195675926,5.873,421_sketch_0.JPEG,478_sketch_22.JPEG,448_sketch_29.JPEG,438_sketch_6.JPEG,442_sketch_34.JPEG,768_058.jpg,451_sketch_0.JPEG,688_097.jpg,485_sketch_24.JPEG,451_sketch_34.JPEG
750_078.jpg,22,0.001416667,5.889,155_5ee558f9a61942bc.jpg,750_041.jpg,155_a12335d4ebe26a80.jpg,750_032.jpg,171_6636ac03e313e68a.jpg,171_83d9fb362ab5989a.jpg,120_35b49a55c88aad8a.jpg,120_cb52a3c6ccb07e4d.jpg,171_68517ac399c8016b.jpg,171_ed681c6b2c436e59.jpg
80_d81dd02d0e93dbe9.jpg,150.1111111,0.012092593,5.817,80_e8b49079a374bc4b.jpg,114_b0aa59a962388814.jpg,157_3332bc11ebf506f4.jpg,58_07ce2fe147dd7e56.jpg,43_6be35991ba4093df.jpg,58_0372227a9dd0fd40.jpg,58_ec0d494a00e56d10.jpg,43_919923d9cffcbc49.jpg,166_a9f4bd4c3a70bbdb.jpg,43_d40c266d16464b2f.jpg
54_5ac729c2552025ff.jpg,263.3333333,0.021527778,6.615,54_c66d7a50bb5426b0.jpg,673_057.jpg,75_302e832d954dfb0a.jpg,54_61742dc3523980fa.jpg,505_sketch_11.JPEG,1024_nm0001608_rm1517590784_1970-4-4_2005.jpg,173_4ebb384e0c90d352.jpg,54_b0021fe6543709e8.jpg,995_271944396243_7.JPG,54_1be1ce4d856639c2.jpg
254_e7547b4d6cf6e89ef62010e1f83cd4c6.jpg,44.77777778,0.003314815,6.177,246_fa667c328b11b1d622c5875ef51ddc49.jpg,223_6cef7b59aab73049256cfe4e0f0a700d.jpg,240_01b3841571bce544b500058ddd09a8b2.jpg,254_545a842e0a2b99e42b4a80ee703a5b82.jpg,275_7e4a08c6aab1c7bf9c23e3ad599c31e7.jpg,246_28067579f40f61165ffb106ff3a67045.jpg,246_1bdbe0edca19d928547e7541721f583c.jpg,223_b90a9e0d897b7dbd567be842b37dac70.jpg,282_1efe673335f55ea129cbf82d9daefe1d.jpg,214_bc942fd04327a89697688ed438c461df.jpg
670_078.jpg,253.5555556,0.020712963,5.903,670_085.jpg,745_057.jpg,670_080.jpg,790_049.jpg,629_094.jpg,734_129.jpg,674_050.jpg,1004_nm0788202_rm2705430272_1964-11-27_2007.jpg,730_043.jpg,1011_nm0848554_rm2305664512_1983-5-14_2003.jpg
94_66eeae8f9dfa15f2.jpg,916.4444444,0.075953704,5.949,756_085.jpg,110_6ad52a85b9af71ac.jpg,94_82f194848dbf4d90.jpg,28_4d22502c9f78bea2.jpg,19_fd008f71ef67c22f.jpg,775_036.jpg,37_920ed707ea737723.jpg,15_1439031d128d8a8d.jpg,1_18705921cccdedef.jpg,743_032.jpg
236_2c945e9cafedcf052f0ef48bc1738d08.jpg,414.2222222,0.034101852,5.962,935_221596389103_7.JPG,848_121724714100_2.JPG,921_191431020906_2.JPG,114_a3a82e0d7d32666d.jpg,839_121662189090_3.JPG,841_121697860220_7.JPG,523_sketch_0.JPEG,848_121724714100_3.JPG,664_029.jpg,495_sketch_29.JPEG
863_131570012188_0.JPG,140.8888889,0.011324074,6.539,874_151347443990_10.JPG,679_091.jpg,924_201018117753_0.JPG,863_131570012188_3.JPG,1015_nm0725200_rm3412960768_1966-10-28_2003.jpg,638_035.jpg,611_096.jpg,700_037.jpg,941_221739262082_6.JPG,863_131570012188_2.JPG
324_19f3d868a240d492f8fd18010eeecaa8.jpg,1804.777778,0.149981481,6.006,15_9eecf426bed77dbf.jpg,46_7982f5d08d7255d2.jpg,164_cb05df795555923d.jpg,46_d73306b6d66c0a02.jpg,115_ccbe45a18b3d1972.jpg,111_059a86b7925209f1.jpg,115_bb2c267b557d4913.jpg,83_0544d537aab1a5df.jpg,69_8226f518ee96a9af.jpg,190_8cc73fa1fc3eedd9.jpg
381_49e6854492f305484afd89d6f08f0f2e.jpg,270.1111111,0.022092593,5.971,375_636d21525c77680937bef72b5c6280ce.jpg,370_083ae55b4bd95183e6da4b34d23ced58.jpg,371_1fd77c90628c710018554b27b3e749bb.jpg,368_58b69986491817a55aff8303bbed4b56.jpg,382_c78d7e7070f301b6be66a8791e594426.jpg,374_53c402dff62ba7acd67907f3bc5e6875.jpg,361_8949e7d559cc9a211c02987338cd8f4c.jpg,368_cc20c405cc7d83edebb3e14504ec7e21.jpg,363_703df96a996097a7214ea0e3f7437404.jpg,365_d20a691847ad7dd66c98fe2ff9a760ca.jpg
1137_nm0289142_rm1593021952_1966-7-14_2008.jpg,521.5555556,0.043046296,5.871,1004_nm0788202_rm412258048_1964-11-27_2010.jpg,1068_nm0863599_rm1514770176_1974-2-27_2009.jpg,1015_nm0725200_rm1386120448_1966-10-28_2002.jpg,1192_nm0000741_rm3081870080_1953-6-13_1999.jpg,1018_nm0001309_rm3000010496_1968-4-14_2010.jpg,1193_nm1089991_rm4223980032_1981-2-9_2013.jpg,1086_nm1946193_rm3554079232_1982-5-1_2015.jpg,1074_nm2870406_rm2462635776_1986-9-16_2010.jpg,1099_nm0000179_rm4244544256_1972-12-29_2006.jpg,1168_nm0000146_rm1757385728_1962-12-22_2008.jpg
123_b8979a1dfa5b80af.jpg,5,0,5.876,123_e7fd17831442ecf5.jpg,123_33bec7bb0214fde7.jpg,123_5677bf8d6537d078.jpg,123_3759bdb8abced35d.jpg,123_351e64e257a6f366.jpg,123_d508de0d9e47d32e.jpg,123_c3339be98e935cee.jpg,123_4f02f44bdebee4e0.jpg,123_29af28d6453f2308.jpg,28_4d22502c9f78bea2.jpg
156_fbeac8727eb70a11.jpg,53.77777778,0.004064815,6.238,156_604e6581e06901a2.jpg,0_e7ec496a16bfed05.jpg,0_ff075584fa3ac3fe.jpg,156_af0db9c4ed283d62.jpg,156_a05dfb4482f4faaa.jpg,152_37b066f02d1cd910.jpg,136_067d88e459b1ab7e.jpg,136_554ac8290dcdfeb1.jpg,0_618577ba46bc3d04.jpg,30_a845d72dfc0fd144.jpg
42_04377d57930f68a8.jpg,34.55555556,0.002462963,6.269,42_e0c93b5819818946.jpg,122_f14649886ed82cd3.jpg,122_6501f85f8971b39d.jpg,55_6320bf594463e5a7.jpg,96_94c119ec3f364cb8.jpg,96_0450a50a17e98044.jpg,119_db8c8cfa74e7e546.jpg,119_d2e18a7ebc93f55b.jpg,96_39daa095f44774ff.jpg,96_bbe7a1624a38b5f8.jpg
1075_nm0574534_rm540183552_1942-9-29_2006.jpg,354.6666667,0.029138889,5.941,1085_nm2312345_rm3853161728_1985-3-22_2008.jpg,1193_nm1089991_rm3495538688_1981-2-9_2011.jpg,1057_nm0000598_rm1120577024_1954-4-9_2012.jpg,1067_nm0005113_rm474395392_1962-7-23_2011.jpg,1102_nm0881631_rm2817427456_1972-6-7_2009.jpg,1143_nm0685856_rm4046422272_1981-4-10_2010.jpg,1127_nm0127373_rm672049408_1967-9-12_2010.jpg,1131_nm0005059_rm2340592384_1959-8-14_2002.jpg,1052_nm0000965_rm3157237760_1956-10-20_2013.jpg,1063_nm0412850_rm3530790400_1962-2-7_2007.jpg
488_sketch_12.JPEG,1100.666667,0.091305556,5.939,842_121703273343_5.JPG,488_sketch_6.JPEG,488_sketch_26.JPEG,488_sketch_24.JPEG,1067_nm0005113_rm2137948160_1962-7-23_2010.jpg,488_sketch_34.JPEG,565_sketch_26.JPEG,164_eddcb9ef0422e672.jpg,805_111444596071_7.JPG,488_sketch_22.JPEG
624_116.jpg,567.8888889,0.046907407,5.943,611_081.jpg,624_121.jpg,780_015.jpg,612_103.jpg,627_024.jpg,815_111718343779_7.JPG,708_029.jpg,793_030.jpg,607_058.jpg,894_171815862475_0.JPG
459_sketch_21.JPEG,1633.444444,0.135703704,6.071,483_sketch_12.JPEG,463_sketch_21.JPEG,528_sketch_26.JPEG,463_sketch_29.JPEG,555_sketch_29.JPEG,756_018.jpg,436_sketch_12.JPEG,757_091.jpg,720_085.jpg,632_022.jpg
695_023.jpg,187,0.015166667,5.864,695_019.jpg,646_074.jpg,676_100.jpg,695_035.jpg,694_094.jpg,664_026.jpg,697_060.jpg,664_061.jpg,695_025.jpg,721_070.jpg
304_3562f601481b2729a4fffcba07dbd0fd.jpg,176,0.01425,6.313,298_c6a613f11a5db4d68ba14758ae56f4de.jpg,298_52468c1b10b09d1eae10a326a312bee9.jpg,319_ede56a4337c4faa23c7b87270538c709.jpg,316_2e13acde9105c6c5964edd834f8a793e.jpg,304_ee3727aaac8be4aa5a06603c67c69d8f.jpg,320_2df5d4f09feb596d314fec6a79236ab6.jpg,316_7efe86aa79b56e77000adb2a9d38db47.jpg,298_dc752f559c8e634bc0002ca09ef542df.jpg,304_3dde97318c6272e1a67c00c7ad9f60b8.jpg,301_be63badb6509811864b1c6f7162c3a67.jpg
756_089.jpg,6599.666667,0.549555556,5.992,108_778dfb70df9e2193.jpg,37_537f7b9dc31cd9e9.jpg,153_38b08d46ecdf57c4.jpg,124_d44d5b490e65eef7.jpg,161_338026c77f40f7cb.jpg,143_5f074f0602546646.jpg,108_d0e453a2a847d74a.jpg,107_24a1ed6fb4f7c3ff.jpg,107_e4a5a7d8c9bfde49.jpg,153_d8f84a43833c511e.jpg
649_099.jpg,1279.111111,0.106175926,6.232,649_052.jpg,845_121715427773_4.JPG,515_sketch_22.JPEG,826_111741049747_1.JPG,535_sketch_32.JPEG,158_6b663c5f409855ba.jpg,898_171880705872_0.JPG,536_sketch_34.JPEG,509_sketch_34.JPEG,659_073.jpg
14_f72cd94f9639dcbc.jpg,508,0.041916667,6.167,40_87164b26a06c9033.jpg,181_3f836c77264a4eff.jpg,181_fe72cfc9a481e788.jpg,40_7a04f4cc62500328.jpg,167_87b9d7bdc8b2df62.jpg,167_5413cf3e3c23ff9a.jpg,192_b9fce462bd9724bc.jpg,40_6c7f4a894babf5ae.jpg,187_036947aef3c4b6a8.jpg,184_934b0605ed409532.jpg
859_131555092203_1.JPG,470.2222222,0.038768519,6.805,971_252046276009_6.JPG,968_252040489325_7.JPG,982_271364489545_9.JPG,904_181696825023_10.JPG,849_121730427450_4.JPG,968_252040489325_0.JPG,850_130606169344_8.JPG,986_271617134922_0.JPG,836_121618504240_5.JPG,859_131555092203_6.JPG
945_221846400028_8.JPG,16.88888889,0.000990741,6.348,945_221846400028_0.JPG,848_121724714100_4.JPG,932_201407798569_9.JPG,998_281380153295_0.JPG,945_221846400028_1.JPG,945_221846400028_11.JPG,998_281380153295_2.JPG,945_221846400028_10.JPG,998_281380153295_1.JPG,898_171880705872_5.JPG
508_sketch_34.JPEG,25.33333333,0.001694444,6.171,506_sketch_46.JPEG,506_sketch_12.JPEG,508_sketch_19.JPEG,508_sketch_21.JPEG,508_sketch_22.JPEG,513_sketch_29.JPEG,508_sketch_12.JPEG,508_sketch_29.JPEG,566_sketch_21.JPEG,582_sketch_6.JPEG
658_104.jpg,462.6666667,0.038138889,6.131,732_034.jpg,37_1c5a576578e362e6.jpg,37_24b7678c2e73d3e1.jpg,594_sketch_19.JPEG,517_sketch_0.JPEG,503_sketch_21.JPEG,766_064.jpg,732_065.jpg,154_7ae871c3908ed1e8.jpg,574_sketch_24.JPEG
942_221834989742_10.JPG,29,0.002,5.941,942_221834989742_0.JPG,801_110763216125_0.JPG,942_221834989742_11.JPG,825_111735975877_3.JPG,515_sketch_6.JPEG,826_111741049747_6.JPG,826_111741049747_4.JPG,942_221834989742_5.JPG,978_261886131528_5.JPG,826_111741049747_3.JPG
162_73ecfee0578850ae.jpg,99.77777778,0.007898148,5.889,156_899aa9d214a04e08.jpg,87_5f1c2b4498a73c93.jpg,136_46b5d97320578ce9.jpg,0_e8b9b9a19ebf6a0d.jpg,156_58e77f544c0c3df8.jpg,136_b40ff9750daa7fc1.jpg,136_7eb768885a568756.jpg,5_12573a2ee572a812.jpg,87_172838a4fde61dc2.jpg,72_8f9ac552d911be16.jpg
622_007.jpg,2136,0.177583333,5.897,630_107.jpg,27_11c4168284fd19a5.jpg,27_363e1e9bb8bdeea4.jpg,131_c0c65142bbec42e2.jpg,27_2cf0ed288f889a25.jpg,86_d3cef037305f0577.jpg,27_a7f3bf895ccfa749.jpg,138_8ff410ea7f87972a.jpg,734_072.jpg,195_a29628173e6123ad.jpg
1175_nm0000591_rm2487265024_1933-8-18_2013.jpg,769,0.063666667,6.3,1086_nm1946193_rm1095957760_1982-5-1_2015.jpg,1083_nm0289656_rm3510170112_1968-3-14_2015.jpg,1185_nm0506613_rm997639424_1968-7-23_2014.jpg,1046_nm0996669_rm1292605952_1972-3-13_2007.jpg,1057_nm0000598_rm1137354240_1954-4-9_2012.jpg,1086_nm1946193_rm3721851392_1982-5-1_2015.jpg,1074_nm2870406_rm1486870528_1986-9-16_2010.jpg,1198_nm0004874_rm378050560_1967-7-18_2004.jpg,1057_nm0000598_rm3320166400_1954-4-9_2011.jpg,1097_nm2215447_rm512723968_1986-11-28_2009.jpg
165_3922137c51581075.jpg,225.8888889,0.018407407,6.282,25_b4289ae46a1c223e.jpg,169_3094608a2a3d5ecd.jpg,180_dc2e3f887dcb03a8.jpg,97_206f9addc14b81ec.jpg,25_c7c68ed46e23ab4b.jpg,107_00c2ac9ab96016ec.jpg,147_f4b33ccc288e3020.jpg,180_42023843d237b3df.jpg,180_73284c528ff7d8b5.jpg,142_fb1cac0369e54ab2.jpg
819_111727041937_8.JPG,305.4444444,0.025037037,5.925,881_151677543759_5.JPG,962_251958037181_9.JPG,962_251958037181_2.JPG,962_251958037181_4.JPG,881_151677543759_7.JPG,791_086.jpg,962_251958037181_7.JPG,933_221456594980_6.JPG,917_191394965545_8.JPG,769_067.jpg
31_6bd829642652e880.jpg,175.5555556,0.014212963,6.026,66_7d3790e425a05a2a.jpg,163_16e62c4007109c30.jpg,66_ec5f01c06e890357.jpg,188_b77480ea8c5dd613.jpg,172_d478c7ea81f2c23c.jpg,56_fddeb28e6bec36d0.jpg,66_bbfd37876ca9e1d2.jpg,21_f6c4a7445e03830d.jpg,31_26a8ea6eed6a8ab8.jpg,31_4ed6a259d0f9182b.jpg
1151_nm0001984_rm2765593344_1970-5-22_1995.jpg,489.3333333,0.040361111,5.916,1066_nm0698346_rm1910805760_1968-10-8_2002.jpg,1183_nm2215967_rm1913704448_1990-11-17_2013.jpg,1191_nm0001632_rm3251213568_1969-6-1_2008.jpg,1087_nm0797464_rm21273344_1981-5-15_2006.jpg,1036_nm0898597_rm3124009728_1979-2-7_2003.jpg,1101_nm0558182_rm883265280_1970-3-25_2008.jpg,1180_nm1199888_rm3732338432_1996-2-17_2010.jpg,1043_nm0000132_rm1862464256_1979-4-12_2011.jpg,1160_nm0876958_rm3791421952_1965-5-17_2009.jpg,1033_nm0120648_rm3597842944_1971-3-1_2006.jpg
312_9c867d08e9de27a15776564ae37ef37a.jpg,189,0.015333333,6.585,297_45df5709245506e0db51049e291ac5e5.jpg,319_c5ad0cbdaed1c5fc68bd2cc0594747ec.jpg,312_698d20e511cb837aade9557df4a40a8e.jpg,300_e3a5931efe0997c7f24fdd7e40afda8c.jpg,305_bd0901536736a37acb4d95bd1bff2fb9.jpg,304_5b7a1b4cf88caf31f3587a7f1403afa7.jpg,288_5c90bfa10a2a9a384c358ee5717b4bee.jpg,311_a41d4904092d2860245a787e18bbca4b.jpg,342_985cdfda84382a040ec63784e5b444a3.jpg,306_66051852c2484718c1d21f8336b21218.jpg
472_sketch_0.JPEG,1570.111111,0.130425926,6.546,537_sketch_6.JPEG,862_131569968995_10.JPG,720_074.jpg,412_sketch_21.JPEG,881_151677543759_4.JPG,1076_nm1782299_rm1626702336_1989-6-3_2009.jpg,182_e3666b1ae7f247ba.jpg,881_151677543759_9.JPG,839_121662189090_2.JPG,859_131555092203_2.JPG
