filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
933_221456594980_4.JPG,6972.777778,0.580648148,11.646,130_d4358174e88d136e.jpg,932_201407798569_8.JPG,92_7268c2819b451164.jpg,347_8d6454f73d6a8ebf7013c2c9406620ac.jpg,246_07bfc39cf31ab565e49eb20df4c0152b.jpg,345_279fdc2d7a87c2ac407a6730f70a6885.jpg,948_231399435404_8.JPG,973_261661470825_2.JPG,250_0fd04d2961d8c143e743ae1b34b28cfd.jpg,286_1eb4712611b14ee8c806187b6a59092f.jpg
362_2285feda7de0b6068586807a4188ac8c.jpg,1496.222222,0.124268519,6.38,260_5b91e6d47d6e74f49f5551ea45abf1de.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,258_ced09e8f8865b0e529f3587911a7ac1f.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg,256_9192ec937357e59c0e9e6028ac2f5eb2.jpg
647_108.jpg,3373,0.280666667,6.606,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,262_6d60b74de7aa3a6d126acbb740090433.jpg,258_dd3d9695f6cb63076709986b18c2fdf1.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,246_1bdbe0edca19d928547e7541721f583c.jpg
112_182fcab1a6743a7b.jpg,868,0.071916667,6.524,73_cb06ecdf715c8024.jpg,112_5ff735a0783bc92b.jpg,112_63fe0d20a06b3550.jpg,151_6023ae2c97d146c7.jpg,67_4673eac62b127d8a.jpg,151_46f9129ca3441604.jpg,277_8e204b120c8fce0d7894ede4451e5c85.jpg,151_5e3edff55d5ab554.jpg,346_9f65c8e9ba3e8f7b08b439a711ac8258.jpg,348_9c5be3a959a75eb0002bad4b8a70505e.jpg
898_171880705872_5.JPG,529.3333333,0.043694444,6.359,898_171880705872_10.JPG,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,262_6d60b74de7aa3a6d126acbb740090433.jpg,258_dd3d9695f6cb63076709986b18c2fdf1.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg
1034_nm0000745_rm2300615424_1960-12-1_2006.jpg,5524.222222,0.459935185,6.401,651_019.jpg,445_sketch_29.JPEG,234_aa43ef20364b156dad8083bea897d8b9.jpg,392_6f2f674d6d15d2fa1115b4022e3469ef.jpg,174_8a7e3a2bafa5c3cf.jpg,223_51a45e675da8d118a48cdf691776dc1b.jpg,557_sketch_6.JPEG,16_8537de78868a1dea.jpg,174_0065bbc2710ba4ca.jpg,223_3b44bdcad9d91023a6beda9cd6294730.jpg
888_161786574600_6.JPG,2288.222222,0.190268519,6.691,354_e22ff9cdd280457eaba3294411ea9a44.jpg,888_161786574600_0.JPG,888_161786574600_8.JPG,880_151662226367_0.JPG,344_a8a144ba8a2a3b3ea5bda0c197033b1c.jpg,323_bcbb083cf58236d37826f7b94a2d7fd8.jpg,323_07bb734dd4083043132c28882cfca255.jpg,2_dad5d07720cdcba5.jpg,330_abf5bba0e50faa57411c36fb988f1321.jpg,753_050.jpg
498_sketch_26.JPEG,10617.77778,0.884398148,6.553,556_sketch_21.JPEG,30_a845d72dfc0fd144.jpg,157_3332bc11ebf506f4.jpg,465_sketch_12.JPEG,377_a74a07f80ab859382497f7bfc46abefb.jpg,16_b467c8bc258519f6.jpg,666_030.jpg,192_bdfbfea8403f5b9d.jpg,682_084.jpg,920_191429881295_3.JPG
1082_nm0000116_rm638813440_1954-8-16_2011.jpg,5640.777778,0.469648148,6.586,515_sketch_12.JPEG,253_3d9b341f5d72dea76ac80de69df898af.jpg,16_8537de78868a1dea.jpg,204_97846e4041508e60716df8c6d9125960.jpg,892_171558231233_10.JPG,542_sketch_24.JPEG,920_191429881295_0.JPG,289_16c16a343db4675627b3db18271c86fe.jpg,258_aede3f86a8c4bcabc909529e75a5af0f.jpg,610_067.jpg
658_083.jpg,2688.222222,0.223601852,6.477,335_d223e726e2d9c144da54e4bda559eade.jpg,282_d0938c3293137597de4e19ac07dea715.jpg,16_14af7511607d34ab.jpg,299_ebd2c33c386448c8e1526a1f0f975acd.jpg,336_05a52c0352480f43a0673044567f5c86.jpg,377_a74a07f80ab859382497f7bfc46abefb.jpg,262_6d60b74de7aa3a6d126acbb740090433.jpg,259_1c7d128b8348bcc4aca0f6e83a3da48d.jpg,258_65eb105c47394339a2dd6f87ba4e441b.jpg,659_055.jpg
1132_nm3586035_rm1155660288_1997-4-15_2014.jpg,3899.555556,0.324546296,6.6,1132_nm3586035_rm3452281088_1997-4-15_2011.jpg,145_5e687aa08ff99df4.jpg,1047_nm0126004_rm939774208_1985-11-20_2009.jpg,1051_nm0839326_rm4231180544_1971-12-30_2012.jpg,1141_nm1851981_rm3639064576_1980-6-23_2007.jpg,1088_nm0011038_rm29328128_1965-4-1_2009.jpg,515_sketch_12.JPEG,330_6b6d2d44733f9c4c675e4f8cec9b3ec0.jpg,130_8f6afe21472dd2f8.jpg,573_sketch_34.JPEG
347_6b7171a01b966e3855bcc7de6dd30d9f.jpg,1620.444444,0.13462037,6.933,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,258_dd3d9695f6cb63076709986b18c2fdf1.jpg,256_9192ec937357e59c0e9e6028ac2f5eb2.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg,262_6d60b74de7aa3a6d126acbb740090433.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg
239_ce5b62649c2c96ae0b142ce621b747d3.jpg,3972.555556,0.33062963,6.667,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,260_5b91e6d47d6e74f49f5551ea45abf1de.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,444_sketch_29.JPEG,294_a2073a1c43c5610b1553b2f7f6129ec9.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg,246_1bdbe0edca19d928547e7541721f583c.jpg
195_62c9a24dc7ae6a5e.jpg,3772.888889,0.313990741,6.514,262_6d60b74de7aa3a6d126acbb740090433.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg,258_dd3d9695f6cb63076709986b18c2fdf1.jpg,294_a2073a1c43c5610b1553b2f7f6129ec9.jpg,253_90d3a68ed91ddae941539a99a3d527da.jpg,240_962fa1ac0aad343970a3148553d05a18.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg
641_007.jpg,740.6666667,0.061305556,6.471,282_d0938c3293137597de4e19ac07dea715.jpg,256_9192ec937357e59c0e9e6028ac2f5eb2.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,240_962fa1ac0aad343970a3148553d05a18.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg,258_65eb105c47394339a2dd6f87ba4e441b.jpg,262_6d60b74de7aa3a6d126acbb740090433.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,246_1bdbe0edca19d928547e7541721f583c.jpg,256_fd4c0220da31da11e1417e53abce5ae7.jpg
485_sketch_12.JPEG,8972.555556,0.747296296,6.766,439_sketch_26.JPEG,74_cc75252f24286037.jpg,127_631c273a006c3fe4.jpg,336_05a52c0352480f43a0673044567f5c86.jpg,462_sketch_32.JPEG,334_a37ea4ee395f0ea6305869d11c989ffa.jpg,16_6e8e549edaf2afe7.jpg,174_2fcceea7703531ce.jpg,248_f79f253461cfd51573325209bde04048.jpg,16_14af7511607d34ab.jpg
624_121.jpg,5018.777778,0.417814815,6.459,778_016.jpg,644_028.jpg,22_70c9e9eb2ee12292.jpg,892_171558231233_11.JPG,22_2260429cf6667ed3.jpg,131_b58d29bcc485c9ae.jpg,46_c7d3c592d5fa8106.jpg,789_077.jpg,41_8b85f8d642c1b520.jpg,192_bdfbfea8403f5b9d.jpg
830_121473659463_0.JPG,5922.555556,0.49312963,6.411,392_6f2f674d6d15d2fa1115b4022e3469ef.jpg,233_146da436a66e445f474a6b11bc6b31f1.jpg,240_57adbd07236fdb91387ba845a3a1849e.jpg,244_657d7e0537e05297a74165d0b4ab38d8.jpg,236_6fa43a8f244afeb6149db7110e684347.jpg,174_0065bbc2710ba4ca.jpg,252_fbf526492a4e68e30e0a08655ba88628.jpg,211_cf12e62991a12990c01679fbb23e5df5.jpg,388_780e3aedc79194ebb8edf9914741da0f.jpg,256_9192ec937357e59c0e9e6028ac2f5eb2.jpg
183_b72563ef4f2481bb.jpg,2819.222222,0.234518519,6.296,1_eb66a8dbea713f4b.jpg,54_8c0680382a21a270.jpg,524_sketch_34.JPEG,517_sketch_26.JPEG,294_a2073a1c43c5610b1553b2f7f6129ec9.jpg,384_d4462e17e41b451a8ec8842753a934c9.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,259_4b00918d153033e43feaa32648166caa.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg
20_5fe7d7a7a77c55b5.jpg,3762.888889,0.313157407,7.571,20_e7dbd73384c168f0.jpg,20_e507860f309d3446.jpg,737_083.jpg,464_sketch_22.JPEG,469_sketch_24.JPEG,550_sketch_21.JPEG,116_e93c32f091d214c1.jpg,434_sketch_21.JPEG,481_sketch_21.JPEG,161_391d8fcd2627b030.jpg
756_126.jpg,6807.888889,0.566907407,6.435,52_4b229c39c3a59b35.jpg,692_078.jpg,585_sketch_26.JPEG,445_sketch_29.JPEG,384_d4462e17e41b451a8ec8842753a934c9.jpg,377_a74a07f80ab859382497f7bfc46abefb.jpg,236_6fa43a8f244afeb6149db7110e684347.jpg,262_6d60b74de7aa3a6d126acbb740090433.jpg,256_fd4c0220da31da11e1417e53abce5ae7.jpg,609_078.jpg
841_121697860220_7.JPG,9757.777778,0.812731481,6.515,474_sketch_32.JPEG,48_4367879994c394f0.jpg,407_sketch_12.JPEG,99_d3363adf26ef6249.jpg,425_sketch_21.JPEG,582_sketch_32.JPEG,247_a9a3d54d501c515cb531e044f2a509d9.jpg,99_b25129204e5e1f32.jpg,87_96ddc3d96232529b.jpg,191_2dac1d3ddc037a25.jpg
981_261993101075_0.JPG,6143.666667,0.511555556,6.449,172_bed3fdc782225393.jpg,153_d8f84a43833c511e.jpg,749_041.jpg,34_d0636ca0267f14a1.jpg,33_65cd065ad66ff771.jpg,71_d42379dfc1c5d1b2.jpg,164_ed035f267f249c7d.jpg,194_133e20955b32381d.jpg,164_cc631a5db73bc8f5.jpg,140_f3421dc8e88eace1.jpg
622_107.jpg,3504.111111,0.291592593,6.37,174_2c0d7c72b74786a8.jpg,377_a74a07f80ab859382497f7bfc46abefb.jpg,290_54b3a05769ed09c1ec807b3485eb3d62.jpg,282_8deddeeb467a8565ea0e431ab7c4ad6e.jpg,258_65eb105c47394339a2dd6f87ba4e441b.jpg,256_f43558f5fe02fdf926bf816f94af9895.jpg,223_ba92a583a69888f9ab3d9d99d7514241.jpg,104_80240d9e47660900.jpg,322_c52734bf3fd9bfcc86c0140348518902.jpg,240_962fa1ac0aad343970a3148553d05a18.jpg
1131_nm0005059_rm2340592384_1959-8-14_2002.jpg,7561.444444,0.629703704,6.825,1085_nm2312345_rm2463684608_1985-3-22_2013.jpg,1159_nm0001856_rm3795513856_1954-1-29_2015.jpg,1083_nm0289656_rm3899113728_1968-3-14_2014.jpg,234_aa43ef20364b156dad8083bea897d8b9.jpg,603_099.jpg,573_sketch_34.JPEG,224_5018d7ad3829fda54d19f3e90a157c96.jpg,335_a6fd3b44cb2de0c35805cce8290c9e09.jpg,258_66c1a0dec56c16078f4ff9e85ac05856.jpg,609_078.jpg
29_19be87e390be4d46.jpg,497.7777778,0.041064815,6.435,29_3ad186bcadd7558a.jpg,158_2bd476c9c6a97cc7.jpg,89_8c58525c886099f3.jpg,190_d443674eef92f317.jpg,72_0f2e63663ee38751.jpg,59_d2e3d95194d6305f.jpg,55_6320bf594463e5a7.jpg,89_7abf444ad72de224.jpg,72_a8096b828d122616.jpg,96_e488909d48045102.jpg
218_2ec3aeaaed504633df8d98cc08ac497b.jpg,3819.555556,0.31787963,6.506,377_a74a07f80ab859382497f7bfc46abefb.jpg,16_dd5459360821e706.jpg,131_1ca1c783ff265702.jpg,610_067.jpg,16_8537de78868a1dea.jpg,223_51a45e675da8d118a48cdf691776dc1b.jpg,16_f8143a1bc567f2aa.jpg,287_85e844ad3203d65781504f09c549a1da.jpg,240_791e58869e9d4229a4eda5621e228c91.jpg,420_sketch_21.JPEG
31_4ed6a259d0f9182b.jpg,634,0.052416667,6.481,141_88cd8a86f8a72b29.jpg,130_8f6afe21472dd2f8.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,384_d4462e17e41b451a8ec8842753a934c9.jpg,449_sketch_22.JPEG,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,258_dd3d9695f6cb63076709986b18c2fdf1.jpg,294_a2073a1c43c5610b1553b2f7f6129ec9.jpg,194_75a1e14835ab6225.jpg,256_9192ec937357e59c0e9e6028ac2f5eb2.jpg
1115_nm0973177_rm215267328_1986-10-22_2010.jpg,7595.777778,0.632564815,6.898,258_b295cded14abfdc965496f8c666efc0a.jpg,322_c52734bf3fd9bfcc86c0140348518902.jpg,330_6b6d2d44733f9c4c675e4f8cec9b3ec0.jpg,294_a2073a1c43c5610b1553b2f7f6129ec9.jpg,267_4f0f8c95692ef67df953b5c6d4d2e593.jpg,449_sketch_22.JPEG,850_130606169344_8.JPG,384_d4462e17e41b451a8ec8842753a934c9.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg
1003_nm0004395_rm504860160_1973-4-3_2010.jpg,2685.111111,0.223342593,6.574,1001_nm0118568_rm3014951936_1978-2-9_2010.jpg,1057_nm0000598_rm1187685888_1954-4-9_2012.jpg,1192_nm0000741_rm3154286592_1953-6-13_2002.jpg,1069_nm0001449_rm1149081856_1938-1-1_1998.jpg,1003_nm0004395_rm3448802048_1973-4-3_2009.jpg,1061_nm1910255_rm1336051456_1996-12-29_2010.jpg,1197_nm0005543_rm2670828032_1973-2-7_2003.jpg,1119_nm0372176_rm2354678272_1973-10-3_2008.jpg,1086_nm1946193_rm902492672_1982-5-1_2015.jpg,1132_nm3586035_rm171941888_1997-4-15_2011.jpg
985_271428704611_6.JPG,5,0,6.331,985_271428704611_4.JPG,985_271428704611_7.JPG,985_271428704611_5.JPG,985_271428704611_9.JPG,985_271428704611_8.JPG,985_271428704611_2.JPG,985_271428704611_1.JPG,985_271428704611_3.JPG,985_271428704611_0.JPG,333_16600de386762124a819280382e08950.jpg
1140_nm1083271_rm2340260096_1986-5-16_2009.jpg,5410.666667,0.450472222,6.548,1022_nm0000782_rm1136375040_1975-9-20_2012.jpg,1025_nm0001035_rm221682176_1970-7-31_2001.jpg,1095_nm0001505_rm3912666624_1947-11-13_1987.jpg,1044_nm0004286_rm1173260288_1970-6-16_2009.jpg,1147_nm0662504_rm2809829888_1972-6-30_2002.jpg,1138_nm0001884_rm1309906944_1929-4-10_1995.jpg,1178_nm0005351_rm3567028992_1976-10-23_2009.jpg,1031_nm0000139_rm1753192960_1972-8-30_1999.jpg,1181_nm0004922_rm985896192_1982-7-8_2008.jpg,1062_nm0341176_rm1331075584_1968-7-15_2002.jpg
378_b1f169490bf80b34795134dd102c4b0f.jpg,3950.111111,0.328759259,6.779,282_8deddeeb467a8565ea0e431ab7c4ad6e.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg,327_db578abdc02d4825a1c54095484ff664.jpg,203_18c1d34496c45a06a4c950aaa9a7879b.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,346_9f65c8e9ba3e8f7b08b439a711ac8258.jpg,295_41ea6a264d739d6265d8c9bf1a2b9b7d.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg
249_02f9fddac7ca0b1b7e2de6de09f3f160.jpg,1728.777778,0.143648148,6.627,67_879fd93297f8c417.jpg,249_8be528092a8aa40551f12a74a3593bab.jpg,295_41ea6a264d739d6265d8c9bf1a2b9b7d.jpg,203_18c1d34496c45a06a4c950aaa9a7879b.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg,346_9f65c8e9ba3e8f7b08b439a711ac8258.jpg,259_4b00918d153033e43feaa32648166caa.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,330_6b6d2d44733f9c4c675e4f8cec9b3ec0.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg
